"-0,169902551","2,04183E-07","1,3253E-08","1,3253E-08.1","1,3253E-08.2","1,1688E-08","1,4818E-08","9,77293E-07","1,3253E-08.3","1,1688E-08.1","2,49691E-06","1,3253E-08.4","4,73363E-07","1,01955E-06","1,3253E-08.5","1,1688E-08.2","2,07749E-06","8,02013E-07","3,62248E-07","1,3253E-08.6","2,30285E-06"
"0,62765865907194207100","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,06228E-07","1,05241E-06","1,3253E-08","1,1688E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,62966258170925670800","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,04663E-07","1,05085E-06","1,3253E-08","1,1688E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,63166650434657134500","2,69913E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,63367042698388598100","2,66783E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,1688E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33415E-06"
"0,63567434962120061800","2,68348E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,4818E-08","1,3253E-08","2,14791E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,63767827225851525500","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05241E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,63968219489582989200","2,68348E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,1688E-08","1,3253E-08","2,14948E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,64168611753314452900","2,66783E-07","1,1688E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,4818E-08","9,75728E-07","1,4818E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,1688E-08","2,14635E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,64369004017045916600","2,65218E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,14635E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33728E-06"
"0,64569396280777369100","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,14948E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33571E-06"
"0,64769788544508832800","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05554E-06","1,3253E-08","1,1688E-08","2,15104E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33415E-06"
"0,64970180808240296500","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,4818E-08","1,3253E-08","2,15417E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,65170573071971760200","2,66783E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,1688E-08","1,3253E-08","2,15261E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33571E-06"
"0,65370965335703223900","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,04663E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,66943E-07","1,1688E-08","2,33728E-06"
"0,65571357599434687500","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15417E-06","8,16098E-07","3,68508E-07","1,3253E-08","2,33728E-06"
"0,65771749863166151200","2,63653E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,4818E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15417E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33415E-06"
"0,65972142126897614900","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,04663E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,15261E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,66172534390629078600","2,68348E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15104E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,66372926654360542300","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,66573318918092006000","2,62088E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,04663E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,66773711181823469600","2,62088E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,1688E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,66974103445554933300","2,62088E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,52038E-06","1,1688E-08","5,06228E-07","1,05398E-06","1,1688E-08","1,3253E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,67174495709286397000","2,62088E-07","1,3253E-08","1,4818E-08","1,1688E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,4818E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,15574E-06","8,19228E-07","3,66943E-07","1,1688E-08","2,33571E-06"
"0,67374887973017860700","2,65218E-07","1,1688E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,52195E-06","1,3253E-08","5,07793E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,67575280236749324400","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05554E-06","1,3253E-08","1,1688E-08","2,15574E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33258E-06"
"0,67775672500480788000","2,68348E-07","1,4818E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,4818E-08","2,52038E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,1688E-08","1,3253E-08","2,1573E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33258E-06"
"0,67976064764212240600","2,66783E-07","1,4818E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,4818E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,06228E-07","1,05554E-06","1,4818E-08","1,3253E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,68176457027943704300","2,66783E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,4818E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,68376849291675168000","2,69913E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,77293E-07","1,4818E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,1688E-08","2,15574E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,68577241555406631700","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33258E-06"
"0,68777633819138095400","2,69913E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05554E-06","1,3253E-08","1,1688E-08","2,16043E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33258E-06"
"0,68978026082869559000","2,68348E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,1688E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,69178418346601022700","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,74163E-07","1,4818E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,06228E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,69378810610332486400","2,66783E-07","1,1688E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,52195E-06","1,3253E-08","5,04663E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,68508E-07","1,1688E-08","2,33415E-06"
"0,69579202874063950100","2,65218E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,72598E-07","1,4818E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,07793E-07","1,05554E-06","1,3253E-08","1,1688E-08","2,1573E-06","8,19228E-07","3,66943E-07","1,1688E-08","2,33571E-06"
"0,69779595137795413800","2,66783E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,07793E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,17663E-07","3,66943E-07","1,3253E-08","2,33571E-06"
"0,69979987401526877500","2,66783E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,1688E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33571E-06"
"0,70180379665258341100","2,65218E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,09358E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,70380771928989804800","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,07793E-07","1,05711E-06","1,1688E-08","1,1688E-08","2,16043E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,70581164192721268500","2,65218E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,72598E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,07793E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,66943E-07","1,3253E-08","2,33415E-06"
"0,70781556456452732200","2,65218E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,07793E-07","1,05867E-06","1,1688E-08","1,1688E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,4818E-08","2,33571E-06"
"0,70981948720184195900","2,66783E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,4818E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,71182340983915659500","2,62088E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,4818E-08","5,10923E-07","1,05711E-06","1,3253E-08","1,4818E-08","2,1573E-06","8,17663E-07","3,68508E-07","1,4818E-08","2,33571E-06"
"0,71382733247647112100","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,74163E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,09358E-07","1,05398E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,71583125511378575800","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,07793E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,17663E-07","3,68508E-07","1,3253E-08","2,33728E-06"
"0,71783517775110039500","2,66783E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,4818E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,1688E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33884E-06"
"0,71983910038841503200","2,65218E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,4818E-08","1,3253E-08","2,51412E-06","1,1688E-08","5,09358E-07","1,05867E-06","1,1688E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,68508E-07","1,4818E-08","2,33571E-06"
"0,72184302302572966900","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,72384694566304430500","2,65218E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","5,09358E-07","1,05867E-06","1,3253E-08","1,1688E-08","2,16043E-06","8,19228E-07","3,66943E-07","1,4818E-08","2,33571E-06"
"0,72585086830035894200","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,4818E-08","2,51256E-06","1,3253E-08","5,07793E-07","1,05867E-06","1,3253E-08","1,4818E-08","2,162E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33728E-06"
"0,72785479093767357900","2,65218E-07","1,4818E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,66943E-07","1,4818E-08","2,33728E-06"
"0,72985871357498821600","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,65378E-07","1,3253E-08","2,33728E-06"
"0,73186263621230285300","2,65218E-07","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,07793E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,162E-06","8,19228E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,73386655884961749000","2,63653E-07","1,1688E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51099E-06","1,3253E-08","5,07793E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,20793E-07","3,70073E-07","1,3253E-08","2,33884E-06"
"0,73587048148693212600","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,80423E-07","1,4818E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,09358E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33884E-06"
"0,73787440412424676300","2,66783E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,09358E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,73987832676156140000","2,63653E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,3253E-08","5,10923E-07","1,05711E-06","1,1688E-08","1,4818E-08","2,1573E-06","8,17663E-07","3,70073E-07","1,3253E-08","2,33728E-06"
"0,74188224939887603700","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,1688E-08","5,10923E-07","1,05867E-06","1,1688E-08","1,3253E-08","2,1573E-06","8,19228E-07","3,68508E-07","1,1688E-08","2,33571E-06"
"0,74388617203619067400","2,65218E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51412E-06","1,4818E-08","5,10923E-07","1,05711E-06","1,1688E-08","1,3253E-08","2,15574E-06","8,20793E-07","3,68508E-07","1,3253E-08","2,33415E-06"
"0,74589009467350531000","2,68348E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,1688E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51256E-06","1,3253E-08","5,09358E-07","1,05867E-06","1,4818E-08","1,3253E-08","2,1573E-06","8,22358E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,74789401731081994700","2,69913E-07","1,1688E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","9,75728E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","5,09358E-07","1,05554E-06","1,3253E-08","1,1688E-08","2,15574E-06","8,20793E-07","3,68508E-07","1,3253E-08","2,33728E-06"
"0,74989793994813447300","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,05867E-06","1,3253E-08","1,4818E-08","2,16043E-06","8,19228E-07","3,70073E-07","1,1688E-08","2,33571E-06"
"0,75190186258544911000","2,65218E-07","1,3253E-08","1,1688E-08","1,3253E-08","1,1688E-08","1,4818E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,07793E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,16513E-06","8,20793E-07","3,70073E-07","1,3253E-08","2,33728E-06"
"0,75390578522276374700","2,68348E-07","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,1688E-08","5,10923E-07","1,05711E-06","1,4818E-08","1,3253E-08","2,16043E-06","8,20793E-07","3,68508E-07","1,4818E-08","2,33571E-06"
"0,75590970786007838400","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,20793E-07","3,68508E-07","1,3253E-08","2,33728E-06"
"0,75791363049739302000","2,68348E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,1688E-08","9,81988E-07","1,4818E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,10923E-07","1,05554E-06","1,3253E-08","1,3253E-08","2,1573E-06","8,20793E-07","3,68508E-07","1,3253E-08","2,33571E-06"
"0,75991755313470765700","2,66783E-07","1,3253E-08","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,1688E-08","2,51569E-06","1,1688E-08","5,10923E-07","1,05711E-06","1,4818E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,70073E-07","1,3253E-08","2,33728E-06"
"0,76192147577202229400","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,4818E-08","1,1688E-08","9,81988E-07","1,1688E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,19228E-07","3,70073E-07","1,1688E-08","2,33884E-06"
"0,76392539840933693100","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,05554E-06","1,3253E-08","1,4818E-08","2,15887E-06","8,22358E-07","3,70073E-07","1,3253E-08","2,33728E-06"
"0,76592932104665156800","2,66783E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,1688E-08","5,12488E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,22358E-07","3,70073E-07","1,4818E-08","2,33728E-06"
"0,76793324368396620400","2,66783E-07","1,3253E-08","1,4818E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,81988E-07","1,3253E-08","1,1688E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,05554E-06","1,3253E-08","1,4818E-08","2,162E-06","8,20793E-07","3,70073E-07","1,1688E-08","2,33728E-06"
"0,76993716632128084100","2,66783E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,09358E-07","1,05711E-06","1,3253E-08","1,3253E-08","2,162E-06","8,22358E-07","3,68508E-07","1,3253E-08","2,33728E-06"
"0,77194108895859547800","2,68348E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,80423E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,10923E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,162E-06","8,19228E-07","3,70073E-07","1,1688E-08","2,33728E-06"
"0,77394501159591011500","2,68348E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,3253E-08","2,51569E-06","1,3253E-08","5,10923E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,16356E-06","8,20793E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,77594893423322475200","2,71478E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51725E-06","1,3253E-08","5,10923E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,16356E-06","8,20793E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,77795285687053938900","2,69913E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,1688E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,05711E-06","1,4818E-08","1,1688E-08","2,162E-06","8,20793E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,77995677950785402500","2,69913E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","9,75728E-07","1,3253E-08","1,1688E-08","2,52195E-06","1,3253E-08","5,09358E-07","1,06024E-06","1,3253E-08","1,3253E-08","2,162E-06","8,19228E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,78196070214516866200","2,71478E-07","1,1688E-08","1,4818E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,3253E-08","1,1688E-08","2,51725E-06","1,3253E-08","5,09358E-07","1,05867E-06","1,3253E-08","1,3253E-08","2,16043E-06","8,20793E-07","3,70073E-07","1,1688E-08","2,33571E-06"
"0,78396462478248318800","2,74608E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","1,3253E-08","9,77293E-07","1,1688E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,05711E-06","1,1688E-08","1,3253E-08","2,15574E-06","8,19228E-07","3,70073E-07","1,3253E-08","2,33571E-06"
"0,78596854741979782500","2,73043E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","1,3253E-08","9,78858E-07","1,3253E-08","1,3253E-08","2,51882E-06","1,3253E-08","5,10923E-07","1,06024E-06","1,3253E-08","1,3253E-08","2,15887E-06","8,19228E-07","3,68508E-07","1,3253E-08","2,33571E-06"
